date t temp ph ox ortp nh4 no silica cod bod phyto chla chlor dyno chrys crip daph eudi cyc daph_lit light ortp_krivica ortp_misca ortp_radovna q_jezernica q_krivica q_misca q_radovna q_natega diat light_m
34824 728784 10.40854956 8.69575921 14.84676878 0.022969045 0.116175538 1.054945648 0.234488426 2.109514129 3.934230459 2.601238958 0.005065857 0.022524122 0.361773337 0.179522695 0.082653069 0.004471951 0.47832858 1.172371857 0.156518283 284.1678 0.018154938 0.041769964 0.005 19526.4 604.8 5529.6 34560 26265.6 1.3872 325.09512
34825 728785 10.50839169 8.693109438 14.84848208 0.022878655 0.117174774 1.039412404 0.234946037 2.11782872 3.92508327 2.59879027 0.005063453 0.024022449 0.37841715 0.185428964 0.080727133 0.004467914 0.46825556 1.1776835 0.156377003 285.8688 0.018088163 0.04143949 0.005 19526.4 604.8 5529.6 34560 26265.6 1.377 305.79444
34826 728786 10.60630463 8.688826243 14.85014005 0.022732546 0.118789979 1.023290004 0.235694665 2.131268743 3.910237436 2.594823444 0.005059487 0.0258072 0.398042907 0.194976084 0.078753956 0.00446139 0.458136856 1.1826239 0.156148633 287.5446 0.018039633 0.041198167 0.005 19526.4 604.8 5529.6 34560 26265.6 1.3607 240.45336
34827 728787 10.70239991 8.683018522 14.85174287 0.022534432 0.120980087 1.006634847 0.23672281 2.149492503 3.890019807 2.589389656 0.005053994 0.02785726 0.420428746 0.207921331 0.0767403 0.004452542 0.447995048 1.187215363 0.155838978 289.2078 0.01801002 0.041050251 0.005 19526.4 604.8 5529.6 34560 26265.6 1.3385 39.75902609
34828 728788 10.7967891 8.675795169 14.8532907 0.022288028 0.123704034 0.989503336 0.238018972 2.172158304 3.86475723 2.58254008 0.005047009 0.030151515 0.445352803 0.224021982 0.074692927 0.004441538 0.437852717 1.191480193 0.155453845 290.8458 0.018 0.041 0.005 19526.4 604.8 5529.6 34560 26265.6 1.3108 148.87152
34829 728789 10.88958372 8.667265079 14.8547837 0.021997049 0.126920754 0.971951873 0.23957165 2.198924452 3.834776555 2.574325891 0.005038566 0.03266885 0.472593215 0.243035314 0.072618601 0.004428544 0.427732445 1.195440693 0.15499904 292.4712 0.018046857 0.041272926 0.005 19526.4 604.8 5529.6 34560 26265.6 1.2782 63.52668
34830 728790 10.98089535 8.657537146 14.85622203 0.021665208 0.130589185 0.954036858 0.241369344 2.22944925 3.80040463 2.564798265 0.005028699 0.035388151 0.501928119 0.264718604 0.070524083 0.004413725 0.417656813 1.199119169 0.154480368 294.084 0.018183809 0.042064065 0.005 22636.8 777.6 7257.6 34560 26265.6 1.241 63.70812
34831 728791 11.07083551 8.646720266 14.85760588 0.021296221 0.134668261 0.935814694 0.243400552 2.263391003 3.761968304 2.554008376 0.005017444 0.038288303 0.533135651 0.288829127 0.068416136 0.004397247 0.407648401 1.202537926 0.153903637 295.6716 0.018405422 0.043331962 0.005 33264 1123.2 9158.4 34560 26265.6 1.1996 184.75128
34832 728792 11.15951577 8.634923333 14.85893539 0.020893802 0.139116918 0.917341781 0.245653775 2.300408016 3.719794426 2.5420074 0.005004834 0.041348191 0.565993949 0.31512416 0.066301523 0.004379276 0.397729792 1.205719266 0.153274651 297.234 0.018706265 0.045035157 0.005 33264 1123.2 11232 34560 26265.6 1.1545 147.3066
34833 728793 11.24704767 8.622255241 14.86021074 0.020461666 0.143894091 0.898674521 0.248117512 2.340158593 3.674209844 2.528846512 0.004990903 0.044546703 0.600281149 0.343360981 0.064187006 0.004359978 0.387923565 1.208685496 0.152599216 298.7838 0.019080906 0.047132195 0.005 33264 1123.2 11232 34560 26265.6 1.106 313.3242
